,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,y_pred
47881,26030,273,7,28/12/2014,0,0,0,0,0,0.0
47882,45134,521,5,15/08/2014,444,1,0,0,1,4933.63
47883,630788,403,1,08/09/2014,761,1,0,0,0,6796.96
47884,135400,755,7,17/02/2013,0,0,0,0,0,0.0
47885,424771,857,2,04/02/2014,932,1,1,0,0,8451.26
47886,121812,39,1,23/09/2013,842,1,1,0,0,7571.74
47887,600117,633,1,06/04/2015,0,0,0,b,1,0.0
47888,312185,516,4,10/07/2014,718,1,0,0,1,5444.95
47889,479224,830,6,21/12/2013,405,1,0,0,0,4352.19
47890,473840,391,1,01/12/2014,978,1,1,0,0,9842.79
47891,609368,559,6,28/03/2015,304,1,0,0,0,2393.02
47892,232432,540,2,02/07/2013,352,1,1,0,0,4882.24
47893,250363,17,3,08/01/2014,902,1,1,0,0,7850.96
47894,660733,826,5,11/07/2014,733,1,0,0,1,6916.42
47895,211689,769,4,30/10/2014,3611,1,0,0,0,12381.87
47896,396945,82,7,16/02/2014,0,0,0,0,0,0.0
47897,599515,133,7,28/07/2013,0,0,0,0,0,0.0
47898,330087,702,3,03/07/2013,339,1,1,0,0,4529.9
47899,623616,208,4,09/01/2014,376,1,1,0,0,2677.76
47900,267874,597,4,26/02/2015,592,1,0,0,0,3971.09
47901,167050,220,1,25/05/2015,0,0,0,a,0,0.0
47902,280987,614,4,09/04/2015,1019,1,0,0,1,6908.96
47903,682615,875,4,15/08/2013,544,1,1,0,1,5763.45
47904,290812,949,4,10/04/2014,450,1,0,0,0,4433.2
47905,479916,64,1,13/05/2013,845,1,1,0,0,10733.84
47906,558636,853,5,28/02/2014,1042,1,0,0,0,8189.14
47907,65914,1043,5,15/05/2015,1536,1,0,0,1,12122.59
47908,675837,857,4,20/11/2014,774,1,0,0,0,6696.24
47909,154510,866,6,27/06/2015,479,1,0,0,0,5784.66
47910,457603,177,6,22/11/2014,194,1,0,0,0,1567.07
47911,374674,299,7,24/11/2013,0,0,0,0,0,0.0
47912,49283,603,6,18/01/2014,859,1,0,0,0,6508.05
47913,378088,503,7,27/04/2014,0,0,0,0,0,0.0
47914,608822,659,1,20/07/2015,678,1,0,0,0,5589.36
47915,207978,428,6,15/06/2013,525,1,0,0,0,5638.39
47916,432008,730,4,16/07/2015,908,1,1,0,1,9353.24
47917,53234,275,1,20/05/2013,0,0,0,a,0,0.0
47918,688925,453,2,20/05/2014,807,1,1,0,0,7445.26
47919,406923,870,3,18/12/2013,1090,1,1,0,0,11942.81
47920,454900,522,7,26/05/2013,0,0,0,0,0,0.0
47921,311724,994,6,02/02/2013,268,1,0,0,0,2348.99
47922,399491,114,3,04/09/2013,509,1,0,0,0,3926.51
47923,115893,767,6,29/11/2014,543,1,0,0,0,5721.25
47924,69724,1031,7,20/01/2013,0,0,0,0,0,0.0
47925,422179,81,3,13/03/2013,448,1,0,0,0,5121.05
47926,506497,913,4,27/03/2014,995,1,0,0,0,6876.67
47927,206355,174,6,28/02/2015,517,1,0,0,0,5505.63
47928,542248,563,3,17/09/2014,662,1,1,0,0,6354.2
47929,672658,816,6,17/05/2014,653,1,0,0,0,4693.75
47930,513920,497,4,20/02/2014,1131,1,1,0,0,8943.76
47931,259833,995,2,16/07/2013,732,1,1,0,1,8498.94
47932,60622,640,6,10/01/2015,859,1,0,0,0,8687.87
47933,429005,36,2,10/02/2015,967,1,0,0,0,8284.55
47934,75929,448,1,16/06/2014,982,1,1,0,0,10934.04
47935,80855,836,6,07/02/2015,302,1,0,0,0,2788.22
47936,15612,29,3,11/12/2013,514,1,0,0,0,5059.5
47937,373918,151,1,28/04/2014,864,1,1,0,0,10321.97
47938,441664,665,3,23/01/2013,1343,1,1,0,0,9733.0
47939,711083,586,5,03/05/2013,2315,1,1,0,0,15672.19
47940,64416,673,5,17/05/2013,560,1,1,0,0,6161.78
47941,102934,339,5,14/11/2014,700,1,1,0,0,5949.87
47942,349456,1108,4,12/02/2015,555,1,0,0,1,4979.31
47943,612,154,3,04/09/2013,562,1,0,0,0,5187.44
47944,134105,767,4,17/07/2014,653,1,1,0,1,7162.72
47945,1026,365,6,24/08/2013,533,1,0,0,0,4932.42
47946,483010,545,1,07/10/2013,1520,1,1,0,0,15217.78
47947,158238,550,7,05/10/2014,0,0,0,0,0,0.0
47948,567300,899,2,10/09/2013,732,1,1,0,0,7951.49
47949,516150,298,7,06/01/2013,0,0,0,a,0,0.0
47950,116209,702,6,28/02/2015,313,1,0,0,0,3778.61
47951,60585,460,3,31/12/2014,182,1,0,0,1,1895.72
47952,341616,719,6,26/04/2014,552,1,0,0,0,5622.63
47953,315423,89,7,06/10/2013,0,0,0,0,0,0.0
47954,529614,943,4,11/09/2014,525,1,0,0,0,5316.95
47955,380856,850,5,11/07/2014,605,1,0,0,1,5222.31
47956,63479,658,2,22/07/2014,461,1,0,0,1,4346.97
47957,427531,557,2,25/02/2014,519,1,0,0,0,3390.62
47958,364786,801,5,15/05/2015,685,1,0,0,1,6434.22
47959,400365,794,7,16/06/2013,0,0,0,0,0,0.0
47960,388543,773,6,12/04/2014,508,1,0,0,0,4064.97
47961,331504,801,3,22/04/2015,370,1,0,0,0,3475.5
47962,320624,909,1,05/08/2013,927,1,0,0,1,8219.62
47963,409409,1099,2,02/04/2013,1365,1,0,0,1,9694.24
47964,328354,102,5,10/07/2015,890,1,0,0,1,7563.22
47965,218598,238,6,26/07/2014,1171,1,0,0,0,9921.43
47966,503228,267,4,02/01/2014,1626,1,0,0,1,12693.76
47967,580008,848,5,29/05/2015,787,1,0,0,1,6908.68
47968,330506,1073,2,15/04/2014,1139,1,1,0,1,10361.2
47969,516903,851,7,18/05/2014,0,0,0,0,0,0.0
47970,214159,1068,2,13/05/2014,272,1,0,0,0,3637.96
47971,101174,321,1,29/07/2013,761,1,1,0,1,8638.85
47972,46832,972,7,16/02/2014,0,0,0,0,0,0.0
47973,654410,280,5,18/07/2014,542,1,1,0,0,6519.79
47974,454409,697,7,06/10/2013,0,0,0,0,0,0.0
47975,596958,622,1,28/10/2013,326,1,0,0,0,3152.23
47976,37396,129,1,29/04/2013,1279,1,1,0,0,11483.44
47977,102702,403,1,24/02/2014,777,1,0,0,0,6658.27
47978,158485,301,1,03/03/2014,699,1,1,0,0,7469.08
47979,488182,133,5,18/07/2014,805,1,1,0,0,8080.8
47980,529033,797,3,21/05/2014,492,1,1,0,0,5205.76
47981,242451,836,1,27/01/2014,716,1,0,0,0,5401.05
47982,254098,1050,5,27/09/2013,568,1,1,0,0,7514.15
47983,649450,1072,7,08/03/2015,0,0,0,0,0,0.0
47984,241290,443,1,08/07/2013,453,1,0,0,0,4212.73
47985,709295,687,5,28/06/2013,660,1,0,0,0,6391.73
47986,510365,681,4,04/04/2013,446,1,0,0,1,3448.27
47987,639987,393,5,06/09/2013,538,1,0,0,0,5027.484
47988,337670,362,3,24/09/2014,956,1,0,0,0,7193.14
47989,37857,545,7,05/07/2015,0,0,0,0,0,0.0
47990,636929,542,7,03/03/2013,0,0,0,0,0,0.0
47991,465258,251,4,31/07/2014,2535,1,1,0,1,21059.29
47992,391765,558,5,07/11/2014,469,1,1,0,0,3692.69
47993,414929,738,3,23/04/2014,564,1,0,0,1,5972.74
47994,41080,68,1,09/03/2015,1043,1,0,0,0,6784.99
47995,139322,330,4,23/10/2014,481,1,1,0,0,4779.59
47996,583832,677,2,07/01/2014,1029,1,1,0,0,10253.27
47997,384894,1076,5,15/08/2014,422,1,0,0,1,2866.01
47998,641837,268,5,09/01/2015,508,1,1,0,0,5355.22
47999,576318,86,2,20/08/2013,549,1,0,0,1,4482.78
48000,671001,1057,4,05/03/2015,643,1,1,0,0,7014.65
48001,412113,856,2,01/10/2013,881,1,0,0,1,6205.98
48002,31652,196,4,09/05/2013,0,0,0,a,0,0.0
48003,648494,339,7,13/01/2013,0,0,0,0,0,0.0
48004,72531,704,2,11/11/2014,1189,1,1,0,0,11426.09
48005,677932,638,5,09/05/2014,638,1,1,0,0,6484.63
48006,99010,292,2,07/07/2015,370,1,0,0,0,3980.34
48007,669275,697,2,28/04/2015,1017,1,1,0,0,9953.79
48008,256379,541,7,13/07/2014,0,0,0,0,0,0.0
48009,342850,885,7,01/09/2013,0,0,0,0,0,0.0
48010,462501,258,1,06/07/2015,482,1,0,0,0,4973.7
48011,651581,1087,5,08/08/2014,616,1,1,0,1,6244.58
48012,318870,113,2,07/05/2013,652,1,0,0,0,6304.5
48013,15085,3,6,30/08/2014,475,1,0,0,0,4235.16
48014,280565,511,5,24/04/2015,708,1,0,0,0,6193.53
48015,72245,31,5,05/06/2015,581,1,1,0,0,5834.64
48016,283065,556,4,07/08/2014,981,1,1,0,1,9804.96
48017,340586,998,4,09/07/2015,487,1,0,0,0,4080.455
48018,433061,500,3,11/02/2015,360,1,0,0,0,4653.64
48019,10438,269,5,03/05/2013,1461,1,1,0,0,11563.83
48020,382693,840,3,18/06/2014,1085,1,1,0,0,8516.71
48021,631915,792,6,20/06/2015,478,1,0,0,0,4563.62
48022,194876,769,5,15/05/2015,3661,1,0,0,0,12414.38
48023,21839,640,6,25/10/2014,844,1,0,0,0,9072.92
48024,30458,475,1,06/07/2015,846,1,0,0,1,6282.38
48025,711996,424,5,24/04/2015,719,1,0,0,0,6268.37
48026,494512,1107,4,16/07/2015,635,1,1,0,0,5919.52
48027,461310,985,7,01/09/2013,0,0,0,0,0,0.0
48028,468527,752,5,02/01/2015,420,1,0,0,1,4392.83
48029,71486,382,1,23/03/2015,557,1,0,0,0,5832.7
48030,106497,997,4,02/07/2015,355,1,1,0,0,4389.6
48031,58461,554,2,13/01/2015,620,1,1,0,0,6670.21
48032,579783,589,2,11/06/2013,421,1,0,0,0,3956.99
48033,251558,794,2,29/10/2013,549,1,0,0,1,3831.86
48034,334576,771,7,06/01/2013,0,0,0,a,0,0.0
48035,154590,1009,6,19/01/2013,331,1,0,0,0,3060.3
48036,388495,557,3,08/05/2013,767,1,0,0,0,5404.77
48037,47287,222,7,23/06/2013,0,0,0,0,0,0.0
48038,56896,805,1,22/06/2015,416,1,0,0,0,4438.55
48039,515279,1113,3,19/02/2014,650,1,1,0,0,6504.91
48040,11012,632,4,30/04/2015,1262,1,1,0,0,12750.11
48041,579431,640,5,25/01/2013,940,1,1,0,0,11981.16
48042,140009,701,4,07/03/2013,697,1,1,0,0,7011.3
48043,408840,69,5,26/09/2014,1043,1,0,0,0,8182.68
48044,707085,879,7,13/10/2013,0,0,0,0,0,0.0
48045,160119,1107,1,23/12/2013,839,1,0,0,1,8691.7
48046,186025,202,2,24/03/2015,450,1,0,0,0,5311.0
48047,312704,759,1,22/07/2013,641,1,0,0,1,5122.87
48048,702563,182,5,07/11/2014,450,1,1,0,0,5788.23
48049,23221,215,4,02/01/2014,469,1,0,0,1,4690.93
48050,592109,117,1,15/06/2015,641,1,1,0,0,7527.69
48051,218135,352,7,21/06/2015,0,0,0,0,0,0.0
48052,373714,1114,2,03/03/2015,2999,1,1,0,1,19493.8
48053,232729,434,3,18/03/2015,603,1,1,0,0,6475.79
48054,519258,954,6,01/02/2014,930,1,0,0,0,6993.58
48055,32595,891,4,03/07/2014,1209,1,1,0,0,9577.94
48056,666530,854,4,16/10/2014,552,1,0,0,0,4852.32
48057,217041,605,4,13/06/2013,411,1,0,0,0,4487.25
48058,378445,733,7,16/03/2014,3202,1,0,0,0,15031.51
48059,126782,707,7,22/02/2015,0,0,0,0,0,0.0
48060,65150,364,4,13/02/2014,472,1,0,0,0,4030.85
48061,457247,1030,6,13/09/2014,223,1,0,0,0,1810.364
48062,276687,30,3,12/03/2014,512,1,0,0,0,4769.99
48063,602095,110,7,12/10/2014,0,0,0,0,0,0.0
48064,250815,4,3,30/01/2013,1065,1,0,0,0,6899.95
48065,181896,326,3,23/04/2014,297,1,0,0,1,3053.05
48066,53549,217,2,02/07/2013,670,1,1,0,1,5711.69
48067,45850,168,6,27/04/2013,426,1,0,0,0,3972.92
48068,298110,106,6,18/01/2014,606,1,0,0,0,6295.255
48069,686091,15,3,03/12/2014,723,1,1,0,0,7174.21
48070,314679,349,4,19/03/2015,816,1,1,0,0,9142.92
48071,386971,419,6,20/12/2014,849,1,0,0,0,8392.92
48072,674652,225,5,17/10/2014,538,1,0,0,0,4618.83
48073,244631,488,2,11/06/2013,351,1,0,0,0,2877.44
48074,135546,487,6,25/01/2014,723,1,0,0,0,6546.211666666667
48075,405257,55,7,01/03/2015,0,0,0,0,0,0.0
48076,152809,831,7,01/09/2013,0,0,0,0,0,0.0
48077,236531,617,2,05/03/2013,695,1,1,0,0,7412.52
48078,250407,557,6,21/09/2013,640,1,0,0,0,4209.43
48079,318032,766,7,28/06/2015,0,0,0,0,0,0.0
48080,304760,643,6,26/04/2014,732,1,0,0,0,6364.99
48081,293638,33,2,15/10/2013,673,1,0,0,0,6067.28
48082,457801,7,6,21/06/2014,605,1,0,0,0,5662.44
48083,470411,496,3,16/10/2013,650,1,0,0,0,5445.03
48084,267316,782,2,15/07/2014,529,1,1,0,0,5816.68
48085,447083,829,2,07/10/2014,738,1,1,0,0,7095.05
48086,465502,354,7,03/08/2014,0,0,0,0,0,0.0
48087,436977,438,3,10/07/2013,434,1,0,0,0,3789.45
48088,290193,531,1,23/12/2013,1174,1,0,0,1,11861.72
48089,38874,327,3,06/11/2013,855,1,1,0,0,8023.73
48090,507907,556,2,18/11/2014,733,1,0,0,0,5654.82
48091,152950,683,1,01/06/2015,1177,1,1,0,0,12076.7
48092,149426,590,4,27/03/2014,347,1,0,0,0,3982.15
48093,529477,99,2,15/10/2013,407,1,0,0,0,4138.9
48094,155648,573,4,30/07/2015,359,1,1,0,0,4493.34
48095,356388,175,2,15/04/2014,850,1,1,0,0,8416.08
48096,566800,1088,3,21/01/2015,397,1,0,0,0,4397.536666666667
48097,167870,707,1,13/10/2014,824,1,0,0,1,6820.38
48098,491948,226,3,21/08/2013,621,1,0,0,0,5538.87
48099,205757,80,3,17/12/2014,632,1,1,0,0,7372.26
48100,112490,602,5,31/05/2013,831,1,1,0,0,7963.22
48101,230901,1091,7,18/08/2013,0,0,0,0,0,0.0
48102,547843,998,6,12/04/2014,469,1,0,0,0,4160.52
48103,322891,226,3,06/08/2014,661,1,1,0,1,7648.63
48104,650261,150,5,01/11/2013,861,1,0,0,0,7700.44
48105,320454,332,6,16/02/2013,192,1,0,0,0,1506.82
48106,208567,593,2,25/11/2014,1349,1,1,0,0,11279.13
48107,32759,588,4,17/07/2014,662,1,1,0,1,6406.38
48108,655768,247,5,11/01/2013,711,1,1,0,1,7877.88
48109,162417,959,5,10/07/2015,775,1,0,0,0,6989.16
48110,610855,442,2,22/01/2013,460,1,1,0,0,4779.34
48111,677892,325,5,20/03/2015,628,1,1,0,0,6394.76
48112,550572,894,3,06/11/2013,1262,1,1,0,0,10278.7
48113,44250,256,1,02/09/2013,1547,1,0,0,1,11366.82
48114,97949,221,6,18/04/2015,507,1,0,0,0,6053.45
48115,254385,434,4,12/03/2015,686,1,0,0,0,6670.65
48116,20420,122,7,12/04/2015,319,1,0,0,0,2803.11
48117,615054,800,7,03/03/2013,0,0,0,0,0,0.0
48118,581499,47,4,09/07/2015,853,1,0,0,0,6598.12
48119,141058,590,5,10/07/2015,416,1,0,0,0,3962.77
48120,158296,89,4,17/10/2013,632,1,0,0,0,5736.2
48121,572385,707,4,19/12/2013,1217,1,1,0,0,12107.73
48122,480898,506,2,11/02/2014,793,1,0,0,0,5986.44
48123,76040,312,7,21/06/2015,0,0,0,0,0,0.0
48124,167366,747,1,13/05/2013,868,1,1,0,1,10568.44
48125,517306,273,7,09/06/2013,0,0,0,0,0,0.0
48126,560985,1096,4,28/05/2015,569,1,0,0,0,4663.55
48127,632176,567,5,22/03/2013,680,1,1,0,0,5517.63
48128,332467,1112,4,27/11/2014,764,1,1,0,0,7572.75
48129,478131,1028,2,01/04/2014,733,1,1,0,0,6963.97
48130,337191,158,5,14/02/2014,514,1,0,0,0,6532.1
48131,356806,126,6,19/10/2013,492,1,0,0,0,4721.46
48132,650484,69,7,24/08/2014,0,0,0,0,1,0.0
48133,527325,496,6,31/08/2013,936,1,0,0,0,7642.63
48134,74677,950,2,16/07/2013,684,1,1,0,0,6918.43
48135,109496,176,5,21/11/2014,596,1,0,0,0,5880.53
48136,450652,1001,6,13/12/2014,468,1,0,0,0,4335.44
48137,194613,1022,4,18/12/2014,1014,1,1,0,0,9866.84
48138,325410,642,2,07/07/2015,372,1,0,0,1,2808.27
48139,206367,801,7,19/07/2015,0,0,0,0,0,0.0
48140,391635,971,4,21/08/2014,1009,1,1,0,1,8658.59
48141,98923,212,1,15/06/2015,603,1,1,0,0,8037.87
48142,426414,254,4,27/02/2014,210,1,0,0,0,2321.97
48143,101775,1031,1,24/11/2014,591,1,1,0,0,7295.73
48144,449867,1057,7,02/02/2014,0,0,0,0,0,0.0
48145,301333,366,4,11/06/2015,581,1,0,0,0,5441.06
48146,691386,810,1,19/05/2014,549,1,1,0,0,7010.52
48147,567983,103,1,25/02/2013,0,0,0,0,0,0.0
48148,378813,632,7,27/10/2013,0,0,0,0,0,0.0
48149,676456,867,3,11/09/2013,415,1,1,0,0,5088.3
48150,552419,242,4,11/07/2013,349,1,0,0,1,3424.34
48151,201085,188,7,17/08/2014,0,0,0,0,0,0.0
48152,139425,735,5,08/08/2014,509,1,1,0,1,5657.05
48153,269466,216,4,30/07/2015,838,1,1,0,1,7522.75
48154,161776,694,3,18/12/2013,947,1,1,0,0,10239.14
48155,287520,31,5,26/12/2014,0,0,0,c,1,0.0
48156,80151,355,5,10/04/2015,1000,1,0,0,1,7719.03
48157,412305,929,2,18/06/2013,731,1,1,0,0,7187.5
48158,671136,401,2,31/03/2015,1066,1,1,0,0,9352.86
48159,515036,148,2,17/09/2013,732,1,0,0,0,6663.1
48160,414670,605,2,17/09/2013,407,1,0,0,0,4743.06
48161,287362,435,1,28/07/2014,382,1,1,0,1,3416.1
48162,135408,916,4,12/03/2015,563,1,0,0,0,5616.79
48163,266418,19,4,14/11/2013,541,1,0,0,0,4854.33
48164,494230,856,5,19/06/2015,937,1,1,0,0,8324.29
48165,569001,495,3,30/01/2013,274,1,0,0,0,2878.66
48166,179845,621,3,17/04/2013,690,1,0,0,0,4915.04
48167,581546,952,2,12/05/2015,415,1,0,0,0,4412.52
48168,211523,1018,1,08/09/2014,1139,1,0,0,0,8948.3
48169,644925,386,4,02/04/2015,830,1,1,0,1,8248.45
48170,608507,908,5,13/12/2013,383,1,0,0,0,4157.2
48171,263227,53,5,19/04/2013,603,1,0,0,0,5211.63
48172,236206,887,1,13/01/2014,481,1,0,0,0,5048.33
48173,245502,123,3,24/09/2014,1028,1,0,0,0,7416.28
48174,38145,496,1,05/08/2013,1025,1,0,0,0,7370.315
48175,520343,366,2,12/03/2013,582,1,0,0,0,5702.51
48176,212100,24,2,17/12/2013,1280,1,1,0,0,13014.41
48177,279583,544,5,09/08/2013,1480,1,0,0,1,10410.46
48178,582724,347,3,06/11/2013,337,1,1,0,0,4318.06
48179,285466,1018,2,12/08/2014,1182,1,0,0,1,10078.0
48180,708831,890,1,24/06/2013,450,1,0,0,0,4433.41
48181,634848,694,6,31/05/2014,879,1,0,0,0,8327.24
48182,257752,156,6,05/01/2013,361,1,0,0,0,3329.24
48183,586261,60,2,21/07/2015,630,1,0,0,1,6689.18
48184,419666,781,3,11/03/2015,612,1,0,0,0,4884.67
48185,47293,58,6,22/06/2013,465,1,0,0,0,4991.74
48186,477854,815,2,10/02/2015,540,1,0,0,0,5104.2
48187,85825,62,7,08/06/2014,0,0,0,0,0,0.0
48188,677875,753,2,30/07/2013,882,1,1,0,1,9678.84
48189,496946,297,2,25/03/2014,652,1,0,0,0,5591.21
48190,433695,647,1,13/05/2013,812,1,1,0,0,8447.13
48191,240662,1074,4,06/02/2014,590,1,1,0,0,6361.34
48192,668698,745,7,09/06/2013,0,0,0,0,0,0.0
48193,493366,356,7,21/09/2014,0,0,0,0,0,0.0
48194,45139,568,1,20/10/2014,482,1,1,0,1,5904.9
48195,15103,366,4,27/03/2014,558,1,0,0,0,4716.11
48196,547204,240,1,02/12/2013,645,1,1,0,0,7179.11
48197,528495,498,5,23/08/2013,727,1,0,0,1,6083.51
48198,278021,291,1,31/03/2014,1225,1,1,0,0,13386.46
48199,36863,544,3,21/05/2014,1833,1,1,0,0,15648.49
48200,56862,820,3,29/04/2015,1177,1,1,0,0,12104.82
48201,588762,848,7,24/02/2013,0,0,0,0,0,0.0
48202,443028,572,3,09/04/2014,480,1,0,0,0,4759.78
48203,231993,578,3,15/07/2015,979,1,1,0,0,8832.68
48204,34106,317,7,26/07/2015,0,0,0,0,0,0.0
48205,421860,876,7,17/03/2013,0,0,0,0,0,0.0
48206,669993,184,5,11/10/2013,580,1,1,0,0,6451.64
48207,250201,917,3,03/04/2013,733,1,0,0,1,5893.15
48208,229436,401,6,25/01/2014,260,1,0,0,0,2895.14
48209,216328,801,6,04/05/2013,452,1,0,0,0,4265.856666666667
48210,373799,287,2,26/02/2013,618,1,0,0,0,5506.85
48211,134601,275,7,12/05/2013,0,0,0,0,0,0.0
48212,659261,112,3,18/06/2014,799,1,1,0,0,7568.84
48213,140021,388,3,26/02/2014,947,1,0,0,0,7914.6
48214,31777,396,4,16/04/2015,1354,1,1,0,0,13117.83
48215,660329,385,1,25/05/2015,0,0,0,a,0,0.0
48216,653340,952,1,06/01/2014,0,0,1,a,0,0.0
48217,456544,139,1,20/01/2014,678,1,1,0,0,8740.19
48218,555619,161,7,04/01/2015,0,0,0,0,0,0.0
48219,574172,431,6,08/11/2014,1030,1,0,0,0,8713.6
48220,237432,475,4,23/10/2014,940,1,1,0,0,7192.13
48221,353166,226,5,16/01/2015,672,1,1,0,0,6567.28
48222,226377,515,3,03/12/2014,697,1,1,0,0,7779.43
48223,663601,755,4,14/05/2015,0,0,0,a,0,0.0
48224,193441,405,3,11/12/2013,465,1,0,0,0,4307.48
48225,570403,764,4,07/05/2015,464,1,1,0,0,4507.83
48226,522135,977,2,22/04/2014,507,1,0,0,1,4105.34
48227,30320,178,4,01/01/2015,0,0,0,a,1,0.0
48228,239087,385,4,05/06/2014,716,1,1,0,0,8758.65
48229,588006,57,6,18/05/2013,764,1,0,0,0,7547.99
48230,685446,964,4,12/12/2013,1375,1,0,0,0,10131.7
48231,198886,61,3,09/01/2013,479,1,1,0,0,4855.89
48232,538719,406,2,08/04/2014,410,1,0,0,0,4815.4
48233,439682,666,4,03/10/2013,0,0,0,a,0,0.0
48234,114120,751,4,27/11/2014,574,1,1,0,0,6024.66
48235,187538,1023,2,14/05/2013,617,1,1,0,0,6664.93
48236,381145,462,6,11/05/2013,307,1,0,0,0,2405.22
48237,246060,336,3,11/12/2013,1986,1,0,0,0,13760.45
48238,292686,98,5,03/05/2013,469,1,1,0,0,5413.44
48239,87589,65,7,12/04/2015,0,0,0,0,0,0.0
48240,570303,661,1,05/08/2013,561,1,0,0,1,5673.39
48241,328391,603,2,15/10/2013,734,1,0,0,0,5223.88
48242,265409,459,7,15/02/2015,0,0,0,0,0,0.0
48243,302,14,1,14/07/2014,718,1,1,0,1,7459.0
48244,22162,767,7,14/12/2014,0,0,0,0,0,0.0
48245,164236,317,7,16/03/2014,0,0,0,0,0,0.0
48246,121250,58,1,11/02/2013,394,1,0,0,1,4281.34
48247,473439,382,6,18/04/2015,539,1,0,0,0,5439.86
48248,364878,702,7,12/04/2015,0,0,0,0,0,0.0
48249,36305,703,2,25/06/2013,314,1,0,0,0,2575.89
48250,666818,338,2,22/07/2014,566,1,0,0,0,5494.7
48251,168284,1004,5,18/10/2013,392,1,0,0,0,3910.37
48252,630730,112,6,16/03/2013,737,1,0,0,0,6229.51
48253,117445,897,3,10/04/2013,281,1,1,0,0,2936.4
48254,656718,1044,7,09/06/2013,0,0,0,0,0,0.0
48255,45250,566,2,16/12/2014,765,1,1,0,0,7954.22
48256,509855,736,5,06/09/2013,459,1,0,0,1,4379.47
48257,672422,168,3,20/05/2015,788,1,1,0,0,7937.87
48258,342659,102,3,03/12/2014,1227,1,1,0,0,9031.04
48259,71509,157,1,09/09/2013,1381,1,1,0,0,14579.97
48260,140937,869,4,25/09/2014,743,1,0,0,0,4791.04
48261,303395,13,5,26/06/2015,289,1,0,0,0,3349.41
48262,584643,68,1,19/01/2015,925,1,0,0,0,5821.89
48263,564318,369,7,01/02/2015,0,0,0,0,0,0.0
48264,335861,737,2,16/04/2013,763,1,0,0,0,5216.13
48265,41580,751,7,12/01/2014,0,0,0,0,0,0.0
48266,93484,70,2,28/01/2014,582,1,0,0,0,4893.27
48267,601789,336,7,03/03/2013,0,0,0,0,0,0.0
48268,560121,747,4,19/06/2014,758,1,1,0,0,8061.29
48269,425013,139,5,13/02/2015,581,1,0,0,0,5304.49
48270,648746,6,3,29/04/2015,704,1,1,0,0,6573.6
48271,178330,1024,3,05/02/2014,756,1,1,0,0,7296.87
48272,348709,234,2,03/02/2015,1172,1,1,0,0,13096.43
48273,411117,1016,7,07/07/2013,0,0,0,0,0,0.0
48274,326223,1057,5,09/05/2014,671,1,1,0,0,6632.08
48275,605843,983,1,12/01/2015,1275,1,1,0,0,16005.7
48276,168949,75,3,13/11/2013,517,1,0,0,0,4433.84
48277,239097,507,2,30/04/2013,838,1,1,0,0,7242.406666666666
48278,347349,763,1,22/04/2013,602,1,1,0,0,6873.96
48279,209473,515,1,18/05/2015,759,1,1,0,0,8842.97
48280,426924,190,6,23/03/2013,528,1,0,0,0,5611.41
48281,318197,263,2,08/04/2014,288,1,0,0,0,2839.25
48282,286746,301,1,06/07/2015,599,1,0,0,0,5639.78
48283,248129,190,5,04/01/2013,564,1,0,0,1,5575.86
48284,382823,3,7,28/12/2014,0,0,0,0,0,0.0
48285,693307,922,7,31/03/2013,0,0,0,0,0,0.0
48286,190403,175,1,14/01/2013,619,1,0,0,0,4911.97
48287,596918,656,5,01/08/2014,446,1,1,0,1,4312.66
48288,597632,303,4,09/10/2014,746,1,1,0,1,7095.89
48289,608689,535,1,03/03/2014,576,1,1,0,0,7120.6
48290,120176,926,5,21/02/2014,612,1,1,0,0,7256.52
48291,244556,841,6,25/10/2014,168,1,0,0,0,1530.9
48292,302913,777,1,28/04/2014,437,1,1,0,0,5213.93
48293,286763,533,1,08/12/2014,1077,1,0,0,0,8769.25
48294,22090,808,6,22/02/2014,357,1,0,0,0,3678.61
48295,323232,318,2,03/12/2013,912,1,1,0,0,8918.84
48296,261760,860,6,02/03/2013,748,1,0,0,0,5801.07
48297,7119,525,7,06/01/2013,0,0,0,0,0,0.0
48298,548443,200,6,23/03/2013,813,1,0,0,0,6828.03
48299,334649,765,4,08/01/2015,867,1,1,0,0,8539.94
48300,273822,436,6,23/08/2014,405,1,0,0,0,3357.73
48301,83501,320,1,03/02/2014,2672,1,1,0,0,21185.01
48302,624085,450,2,29/10/2013,1048,1,0,0,1,7248.11
48303,478362,373,3,09/04/2014,284,1,0,0,0,4022.45
48304,62522,786,5,23/01/2015,473,1,0,0,0,3615.38
48305,301173,898,1,25/02/2013,620,1,0,0,0,4844.33
48306,644316,831,4,30/05/2013,0,0,1,a,0,0.0
48307,222090,261,1,26/05/2014,799,1,0,0,0,8419.91
48308,463120,544,1,24/02/2014,1644,1,0,0,1,11169.64
48309,613552,434,6,04/01/2014,928,1,0,0,0,10633.77
48310,487246,1010,6,25/01/2014,942,1,0,0,0,8751.13
48311,684112,768,1,18/02/2013,1801,1,1,0,0,18715.97
48312,472802,937,2,21/07/2015,523,1,0,0,0,5893.47
48313,331391,56,1,12/01/2015,550,1,1,0,0,8256.09
48314,330604,1076,6,23/03/2013,354,1,0,0,0,2760.15
